campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas,roas_calculated
652498,App Push Notification,18/05/2023,All,Email,5595,923,32,"£1,951.84","£6,666.66",3.81,3.415577096
476221,Email Campaign,18/05/2023,New Users,Email,8932,868,95,"£2,019.80","£8,469.72",3.31,4.193345876
333172,Referral Program,18/05/2023,Premium,App,8099,519,87,"£3,615.69","£5,282.47",2.69,1.460985317
836950,New User Discount,17/05/2023,All,SMS,1129,359,77,"£4,383.95","£9,985.75",3.77,2.27779742
624461,Weekend Special,17/05/2023,Premium,Email,6041,552,32,"£3,314.93","£5,418.18",2.73,1.634477953
524799,Festival Offer,17/05/2023,All,Social Media,3456,862,87,"£4,344.55","£9,743.25",2.5,2.242637327
748629,Flash Sale,17/05/2023,Inactive,Email,6892,563,49,"£3,955.82","£8,077.33",2.02,2.041885121
160000,Membership Drive,17/05/2023,Inactive,SMS,7740,584,28,"£3,544.44","£6,340.95",2.79,1.788985002
697974,Category Promotion,17/05/2023,New Users,App,5973,188,24,"£1,076.66","£4,624.89",1.56,4.295590066
997865,App Push Notification,17/05/2023,Inactive,App,4064,367,34,"£3,256.24","£4,827.30",2.18,1.482476722
915584,Email Campaign,17/05/2023,All,Social Media,6515,463,64,"£2,714.06","£7,829.58",3.54,2.884822001
696161,Referral Program,17/05/2023,Inactive,Email,8097,257,84,"£2,761.41","£4,383.74",3.47,1.587500588
593516,New User Discount,16/05/2023,New Users,SMS,8634,708,30,"£4,965.57","£6,027.94",2.06,1.213947241
679337,Weekend Special,16/05/2023,All,SMS,9915,481,57,"£3,713.96","£4,064.65",2.98,1.094424819
583577,Festival Offer,16/05/2023,Premium,Email,5138,598,63,"£1,690.70","£9,992.76",3.45,5.910427634
448415,Flash Sale,16/05/2023,New Users,App,8967,126,79,"£4,963.72","£8,440.25",3.85,1.700388015
934062,Membership Drive,16/05/2023,All,App,5428,567,22,"£3,999.89","£4,399.76",3.91,1.099970249
650093,Category Promotion,16/05/2023,Premium,Social Media,9181,894,93,"£2,995.42","£6,519.68",3.25,2.176549532
735186,App Push Notification,16/05/2023,All,App,8012,785,26,"£4,604.77","£2,931.72",3.66,0.6366702354
336779,Email Campaign,16/05/2023,New Users,Social Media,1436,800,18,"£1,213.86","£7,146.98",3.34,5.887812433
435981,Referral Program,16/05/2023,Inactive,SMS,2997,256,50,"£1,878.30","£7,947.33",2.75,4.231129213
970628,New User Discount,15/05/2023,All,Email,1458,883,96,"£1,667.03","£9,824.17",3.63,5.893217279
64454,Weekend Special,15/05/2023,Inactive,Social Media,4536,628,47,"£3,309.39","£3,421.24",1.9,1.033797769
989288,Festival Offer,15/05/2023,All,SMS,2666,553,97,"£1,050.76","£6,751.72",3.61,6.425558643
17827,Flash Sale,15/05/2023,All,Email,3256,289,91,"£1,968.37","£6,523.20",2.09,3.314011085
684574,Membership Drive,15/05/2023,New Users,Email,6471,313,43,"£1,051.00","£6,833.46",1.57,6.501864891
187926,Category Promotion,15/05/2023,New Users,Social Media,4778,267,77,"£2,565.27","£7,402.77",2.82,2.885766411
115385,App Push Notification,15/05/2023,Inactive,SMS,1128,913,13,"£1,856.37","£8,250.26",2.1,4.444297204
489166,Email Campaign,15/05/2023,All,Social Media,3093,203,78,"£1,610.75","£9,035.59",3.06,5.609554555
16774,Referral Program,15/05/2023,New Users,App,7840,315,32,"£1,628.50","£6,223.44",3.45,3.821578139
931273,New User Discount,14/05/2023,New Users,SMS,1472,771,13,"£4,904.82","£7,893.06",2.68,1.609245599
824412,Weekend Special,14/05/2023,New Users,App,8099,327,74,"£2,393.83","£2,682.42",3.52,1.120555762
558754,Festival Offer,14/05/2023,New Users,SMS,4050,467,80,"£1,447.59","£2,943.29",1.59,2.033234548
240519,Flash Sale,14/05/2023,Premium,Email,3894,694,97,"£1,870.39","£9,762.51",3.42,5.219505023
933333,Membership Drive,14/05/2023,All,Email,9026,933,79,"£3,755.75","£5,240.48",2.84,1.39532184
136074,Category Promotion,14/05/2023,Inactive,Social Media,9292,482,11,"£4,096.00","£3,484.87",1.89,0.8507983398
36759,App Push Notification,14/05/2023,New Users,Email,7422,812,57,"£2,883.81","£9,742.37",1.54,3.378298154
956541,Email Campaign,14/05/2023,All,App,1790,957,63,"£4,042.33","£7,574.75",2.15,1.873857404
849059,Referral Program,14/05/2023,All,SMS,9157,544,12,"£3,730.72","£3,156.47",3.45,0.8460752884
163857,New User Discount,13/05/2023,Inactive,Social Media,4659,549,23,"£2,561.63","£9,141.66",1.88,3.568688687
21048,Weekend Special,13/05/2023,All,Social Media,6701,715,31,"£1,156.09","£7,542.31",1.79,6.523981697
51352,Festival Offer,13/05/2023,New Users,App,2185,157,66,"£4,498.95","£5,350.64",3.54,1.189308616
602174,Flash Sale,13/05/2023,Premium,SMS,3197,344,75,"£2,565.90","£7,676.89",3.63,2.991889785
470591,Membership Drive,13/05/2023,Premium,Social Media,5111,625,10,"£2,761.91","£9,749.57",2.01,3.530010029
767585,Category Promotion,13/05/2023,Premium,Email,7895,997,83,"£4,816.44","£5,470.79",1.76,1.135857604
483179,App Push Notification,13/05/2023,Inactive,Social Media,8467,947,36,"£2,846.47","£6,271.59",2.75,2.203286878
847895,Email Campaign,13/05/2023,New Users,SMS,2415,838,78,"£3,556.84","£7,048.13",3.51,1.98157072
895242,Referral Program,13/05/2023,Premium,App,2241,105,74,"£1,606.96","£8,635.18",2.34,5.373612287
924043,New User Discount,12/05/2023,Inactive,App,8550,486,89,"£2,206.49","£3,029.02",3.82,1.372777579
127407,Weekend Special,12/05/2023,New Users,Social Media,4679,322,62,"£2,376.58","£9,638.16",1.86,4.055474674
550201,Festival Offer,12/05/2023,All,Social Media,1195,153,11,"£4,244.67","£9,038.57",3.1,2.129392862
37189,Flash Sale,12/05/2023,New Users,Social Media,3574,237,26,"£2,570.46","£3,802.92",2.76,1.479470601
68501,Membership Drive,12/05/2023,Premium,SMS,8379,721,77,"£2,955.57","£8,980.91",2.74,3.038638909
275016,Category Promotion,12/05/2023,All,SMS,1181,748,47,"£1,510.24","£2,351.90",3.05,1.557302151
506222,App Push Notification,12/05/2023,New Users,App,4647,880,76,"£2,772.02","£3,812.75",1.61,1.375441014
524490,Email Campaign,12/05/2023,All,Social Media,7262,268,96,"£1,897.05","£7,945.95",2.11,4.188582272
864140,Referral Program,12/05/2023,All,Email,2879,665,40,"£1,212.32","£6,783.54",2.12,5.595502838
733736,New User Discount,11/05/2023,Premium,Social Media,4052,544,75,"£1,319.80","£4,403.52",3.18,3.336505531
325390,Weekend Special,11/05/2023,New Users,SMS,4058,329,54,"£2,570.61","£8,558.83",1.67,3.329493778
981182,Festival Offer,11/05/2023,Premium,SMS,6182,877,91,"£4,498.48","£3,360.27",3,0.7469789796
465503,Flash Sale,11/05/2023,Premium,Email,1263,154,68,"£2,137.68","£4,163.69",2.34,1.947761124
235131,Membership Drive,11/05/2023,New Users,App,3814,608,44,"£2,747.55","£9,350.96",1.97,3.403381194
818661,Category Promotion,11/05/2023,Premium,App,7272,363,24,"£2,576.11","£6,645.25",2.9,2.579567643
769087,App Push Notification,11/05/2023,All,SMS,1721,211,20,"£4,935.87","£3,652.05",2.45,0.7398999568
23763,Email Campaign,11/05/2023,Premium,App,1868,547,92,"£4,430.56","£7,795.23",2.18,1.759423188
605119,Referral Program,11/05/2023,All,SMS,3371,439,28,"£2,000.59","£2,927.71",1.51,1.46342329
22873,New User Discount,10/05/2023,Premium,Email,4915,238,15,"£2,770.37","£9,548.93",2.43,3.446806744
971506,Weekend Special,10/05/2023,Premium,SMS,5574,350,20,"£4,412.98","£7,725.60",1.66,1.750653753
954185,Festival Offer,10/05/2023,Premium,App,8489,352,42,"£2,584.65","£8,080.76",3.21,3.126442652
417625,Flash Sale,10/05/2023,New Users,Email,2499,715,78,"£2,583.46","£7,593.75",2.26,2.939372005
279189,Membership Drive,10/05/2023,New Users,Social Media,7733,542,79,"£3,201.35","£7,387.87",2.29,2.307735799
383252,Category Promotion,10/05/2023,Inactive,Social Media,2173,304,100,"£4,321.09","£9,490.74",2.62,2.196376377
341661,App Push Notification,10/05/2023,Inactive,Email,3207,695,84,"£1,010.36","£9,099.22",1.78,9.005918682
249341,Email Campaign,10/05/2023,Premium,SMS,6523,817,45,"£4,325.82","£4,887.38",1.57,1.12981585
642699,Referral Program,10/05/2023,New Users,App,7830,837,10,"£3,988.21","£8,273.47",2.8,2.074482036
768915,New User Discount,09/05/2023,New Users,SMS,2990,779,96,"£4,311.15","£7,648.50",2.42,1.774120594
228887,Weekend Special,09/05/2023,All,SMS,8237,689,17,"£2,201.69","£7,904.50",3.4,3.590196622
949625,Festival Offer,09/05/2023,Inactive,SMS,2917,706,70,"£3,192.64","£3,819.96",3.7,1.196489426
812143,Flash Sale,09/05/2023,All,Social Media,7690,574,65,"£2,423.35","£9,125.05",3.5,3.765469288
354702,Membership Drive,09/05/2023,New Users,Email,6092,899,14,"£1,707.94","£7,839.92",3.48,4.590278347
635834,Category Promotion,09/05/2023,Premium,Email,7222,355,30,"£3,911.20","£3,435.73",2.32,0.8784337288
27094,App Push Notification,09/05/2023,Premium,Email,6290,231,16,"£3,026.27","£6,913.03",3.71,2.284340128
691955,Email Campaign,09/05/2023,Premium,SMS,8921,476,19,"£4,150.37","£7,743.90",1.76,1.865833649
294518,Referral Program,09/05/2023,All,Email,9559,589,58,"£4,692.28","£9,397.17",3.27,2.002687393
313445,New User Discount,08/05/2023,Premium,App,8648,676,16,"£2,291.51","£2,415.72",1.74,1.054204433
574878,Weekend Special,08/05/2023,Inactive,Email,5050,900,95,"£1,766.32","£5,655.25",3.39,3.201713166
509547,Festival Offer,08/05/2023,Premium,SMS,5454,512,27,"£3,545.43","£7,088.76",1.63,1.999407688
157620,Flash Sale,08/05/2023,All,Email,8950,646,55,"£2,829.44","£9,003.92",1.65,3.182226872
126790,Membership Drive,08/05/2023,All,App,6252,296,95,"£2,488.25","£2,991.15",2.81,1.202109917
332833,Category Promotion,08/05/2023,New Users,App,1147,665,11,"£3,562.23","£4,494.17",3.16,1.261617021
680945,App Push Notification,08/05/2023,Inactive,SMS,4448,790,21,"£1,508.50","£8,223.60",2.71,5.451508121
783070,Email Campaign,08/05/2023,New Users,Email,7586,997,11,"£1,925.16","£8,274.98",1.54,4.298333645
2127,Referral Program,08/05/2023,Inactive,Social Media,6947,625,57,"£2,830.06","£5,541.54",2.94,1.958099828
126382,New User Discount,07/05/2023,All,Social Media,3323,784,75,"£1,856.61","£6,204.88",2.35,3.342048142
118442,Weekend Special,07/05/2023,Premium,App,8598,916,17,"£1,896.58","£7,115.31",3.73,3.751652975
298334,Festival Offer,07/05/2023,Inactive,Email,8008,136,69,"£3,536.97","£7,224.78",2.99,2.042646672
267743,Flash Sale,07/05/2023,All,Email,5779,243,72,"£2,532.58","£4,762.02",1.91,1.88030388
205249,Membership Drive,07/05/2023,Inactive,SMS,1004,804,37,"£4,011.21","£8,654.03",2.14,2.157461215
925862,Category Promotion,07/05/2023,New Users,Email,7569,906,49,"£4,127.70","£3,752.23",1.54,0.9090365094
168190,App Push Notification,07/05/2023,New Users,App,8687,332,14,"£3,770.41","£7,258.14",3.02,1.925026721
230235,Email Campaign,07/05/2023,All,SMS,9057,754,85,"£3,967.16","£9,205.80",3.32,2.320501316
860299,Referral Program,07/05/2023,New Users,Social Media,3698,856,13,"£1,556.31","£6,209.86",3.34,3.99011765
76521,New User Discount,06/05/2023,Premium,SMS,5675,722,38,"£2,316.16","£2,219.30",1.87,0.958180782
787411,Weekend Special,06/05/2023,All,SMS,5295,972,18,"£2,027.96","£7,980.62",2.31,3.935294582
527274,Festival Offer,06/05/2023,All,SMS,8269,849,65,"£3,321.08","£2,485.77",2.9,0.7484824214
714997,Flash Sale,06/05/2023,New Users,Social Media,8109,825,80,"£3,970.09","£2,950.73",1.76,0.7432400777
404213,Membership Drive,06/05/2023,All,Social Media,2169,219,18,"£2,196.53","£5,040.59",2.3,2.294796793
334438,Category Promotion,06/05/2023,Inactive,Email,3617,679,16,"£4,131.56","£7,044.96",2.95,1.705157374
903816,App Push Notification,06/05/2023,New Users,App,2128,390,26,"£4,335.38","£6,926.23",3.98,1.597606208
487893,Email Campaign,06/05/2023,New Users,Email,1874,845,13,"£3,704.75","£5,271.18",2.36,1.422816654
505743,Referral Program,06/05/2023,Inactive,SMS,7418,751,19,"£2,351.50","£6,873.12",2.23,2.922866256
932860,New User Discount,05/05/2023,Premium,Social Media,2155,819,62,"£4,599.44","£9,198.45",1.78,1.99990651
701379,Weekend Special,05/05/2023,Premium,App,4414,290,88,"£1,740.64","£8,910.38",3.87,5.119025186
181141,Festival Offer,05/05/2023,All,SMS,8451,312,32,"£2,196.57","£5,125.65",1.54,2.333479015
822622,Flash Sale,05/05/2023,New Users,Email,9066,533,98,"£4,267.44","£7,357.00",1.53,1.723984403
377827,Membership Drive,05/05/2023,All,App,6100,227,92,"£1,031.21","£2,440.64",2.91,2.366773014
719654,Category Promotion,05/05/2023,New Users,SMS,1077,581,42,"£2,297.16","£6,388.80",3.95,2.781173275
515134,App Push Notification,05/05/2023,Premium,SMS,1482,165,62,"£3,927.43","£9,233.10",3.3,2.350926687
459615,Email Campaign,05/05/2023,Premium,Email,6571,635,91,"£2,183.69","£7,923.88",3.36,3.628665241
461552,Referral Program,05/05/2023,All,Email,1897,170,36,"£2,828.31","£5,297.27",1.78,1.872945328
993622,New User Discount,04/05/2023,All,SMS,3482,303,98,"£4,095.83","£2,125.48",2.83,0.5189375536
638364,Weekend Special,04/05/2023,Premium,Email,5049,866,70,"£2,992.47","£7,641.51",2.92,2.553579485
768061,Festival Offer,04/05/2023,All,App,1172,496,29,"£4,065.30","£7,389.65",2.27,1.817737928
804950,Flash Sale,04/05/2023,All,App,1155,407,89,"£1,133.64","£2,467.66",2.91,2.176758054
914035,Membership Drive,04/05/2023,New Users,Social Media,8731,920,71,"£3,251.26","£9,169.15",2.64,2.82018356
194588,Category Promotion,04/05/2023,Inactive,Email,8610,118,46,"£3,350.49","£9,849.44",1.65,2.939701357
295179,App Push Notification,04/05/2023,New Users,App,1137,211,43,"£4,203.53","£5,246.05",3.16,1.248010601
458372,Email Campaign,04/05/2023,New Users,App,4808,158,26,"£3,325.73","£3,019.00",2.42,0.9077706248
437770,Referral Program,04/05/2023,All,SMS,4341,312,44,"£3,753.58","£5,174.18",2.73,1.378465358
527629,New User Discount,03/05/2023,All,Social Media,6693,729,98,"£4,007.44","£4,946.38",2.98,1.234299203
362529,Weekend Special,03/05/2023,Premium,Social Media,1865,361,98,"£4,700.17","£3,408.23",1.94,0.7251290911
456116,Festival Offer,03/05/2023,Inactive,Social Media,4998,868,85,"£3,359.48","£2,183.80",3.89,0.6500410778
846135,Flash Sale,03/05/2023,Premium,App,7863,185,51,"£4,158.50","£2,650.27",1.59,0.6373139353
218497,Membership Drive,03/05/2023,All,SMS,1768,670,11,"£3,703.38","£3,450.02",3.89,0.9315868207
632360,Category Promotion,03/05/2023,All,App,3500,874,20,"£4,916.51","£2,253.37",1.68,0.4583271467
840265,App Push Notification,03/05/2023,Inactive,Email,6663,298,15,"£4,955.72","£2,736.37",3.3,0.5521639641
203842,Email Campaign,03/05/2023,New Users,Email,1516,839,61,"£1,899.54","£2,384.38",1.52,1.255240742
147272,Referral Program,03/05/2023,All,Social Media,7768,825,10,"£3,910.75","£3,783.40",3.28,0.9674359138
680386,New User Discount,02/05/2023,Inactive,App,6334,376,79,"£4,847.86","£6,773.88",2.45,1.397292826
888253,Weekend Special,02/05/2023,New Users,SMS,3608,484,21,"£4,152.65","£6,404.07",2.64,1.542164642
781740,Festival Offer,02/05/2023,New Users,Email,6603,859,83,"£4,123.17","£3,291.99",2.95,0.7984123866
57397,Flash Sale,02/05/2023,Inactive,Social Media,8543,227,44,"£1,371.53","£8,075.42",2.91,5.887891625
810994,Membership Drive,02/05/2023,New Users,App,8932,839,20,"£4,350.29","£8,068.04",3.31,1.854598199
387897,Category Promotion,02/05/2023,Inactive,SMS,1219,619,53,"£1,937.58","£4,427.59",2.04,2.285113389
432760,App Push Notification,02/05/2023,New Users,App,2992,417,68,"£2,014.76","£2,755.88",2.27,1.367845302
147648,Email Campaign,02/05/2023,All,Email,8093,218,95,"£2,061.90","£9,766.32",3.22,4.736563364
860480,Referral Program,02/05/2023,All,Social Media,2026,882,97,"£1,143.15","£8,138.32",3.57,7.119205704
288640,New User Discount,01/05/2023,All,Social Media,2236,115,80,"£2,338.12","£8,799.05",3.87,3.763301285
773293,Weekend Special,01/05/2023,Premium,SMS,9775,238,86,"£2,093.79","£7,166.28",2.81,3.422635508
426086,Festival Offer,01/05/2023,All,Social Media,4187,497,18,"£3,573.18","£5,398.09",3.12,1.510724341
384946,Flash Sale,01/05/2023,Inactive,App,6335,993,77,"£1,075.96","£9,185.55",2.9,8.537073869
479548,Membership Drive,01/05/2023,Premium,App,9198,125,20,"£3,370.41","£8,731.99",2.52,2.590779757
775539,Category Promotion,01/05/2023,Premium,SMS,9419,876,23,"£2,837.62","£3,495.72",1.96,1.231919707
994496,App Push Notification,01/05/2023,All,SMS,9667,322,72,"£4,537.64","£5,847.00",3.91,1.288555284
959200,Email Campaign,01/05/2023,Inactive,SMS,5075,848,65,"£2,325.88","£5,110.70",2.94,2.197318864
251405,Referral Program,01/05/2023,Premium,Email,4923,577,49,"£2,400.10","£3,474.78",3.15,1.447764676
611913,New User Discount,30/04/2023,Inactive,App,1112,113,41,"£3,242.38","£7,915.72",1.99,2.441330134
905847,Weekend Special,30/04/2023,All,App,4374,236,83,"£3,164.56","£3,144.28",1.84,0.9935915262
203084,Festival Offer,30/04/2023,All,SMS,4642,980,80,"£4,762.46","£5,680.11",1.81,1.192684033
682159,Flash Sale,30/04/2023,Premium,SMS,3097,308,27,"£3,168.95","£2,350.10",2.01,0.741602108
513309,Membership Drive,30/04/2023,New Users,App,2397,406,99,"£2,400.48","£6,194.57",2,2.580554722
278796,Category Promotion,30/04/2023,Premium,Email,3814,746,32,"£4,636.30","£5,441.70",3.06,1.17371611
223366,App Push Notification,30/04/2023,New Users,Social Media,7641,512,10,"£4,515.19","£9,561.40",2.44,2.117607454
378707,Email Campaign,30/04/2023,Inactive,Social Media,2347,919,32,"£4,792.94","£5,506.96",1.94,1.148973282
796926,Referral Program,30/04/2023,Inactive,App,1560,761,29,"£2,492.53","£3,711.71",3.66,1.489133531
976500,New User Discount,29/04/2023,Premium,App,3018,151,91,"£3,020.85","£4,867.20",1.59,1.611202145
409612,Weekend Special,29/04/2023,Premium,Social Media,3181,324,66,"£2,743.83","£8,970.21",3.1,3.269229508
9650,Festival Offer,29/04/2023,Premium,Social Media,5010,232,91,"£1,582.17","£8,900.41",2.18,5.6254448
519826,Flash Sale,29/04/2023,New Users,SMS,5865,212,94,"£2,221.65","£9,322.73",2.04,4.19630905
929941,Membership Drive,29/04/2023,All,SMS,8856,788,40,"£3,076.29","£5,633.32",1.71,1.831205771
478646,Category Promotion,29/04/2023,Premium,Email,1112,322,64,"£1,715.26","£6,831.32",2.99,3.982673181
820037,App Push Notification,29/04/2023,Inactive,SMS,2015,738,40,"£4,032.39","£3,433.97",3.43,0.8515966958
907515,Email Campaign,29/04/2023,New Users,Email,8751,633,46,"£1,972.16","£6,814.81",2.33,3.455505638
139388,Referral Program,29/04/2023,New Users,Email,1213,656,99,"£2,957.67","£8,154.87",2.51,2.757194007
807270,New User Discount,28/04/2023,Inactive,Social Media,9827,627,60,"£1,448.96","£7,026.95",1.83,4.849650784
108229,Weekend Special,28/04/2023,New Users,App,8600,221,57,"£2,650.04","£7,589.09",3.4,2.863764321
983126,Festival Offer,28/04/2023,New Users,Social Media,3878,183,100,"£2,116.21","£3,599.86",2.18,1.701088266
292097,Flash Sale,28/04/2023,Premium,Email,1987,154,56,"£2,468.20","£4,483.86",1.7,1.816651811
843992,Membership Drive,28/04/2023,New Users,Email,3111,764,23,"£1,265.70","£8,152.75",3.06,6.441297306
868947,Category Promotion,28/04/2023,New Users,App,6619,134,62,"£4,405.54","£8,114.92",3.38,1.841980779
390817,App Push Notification,28/04/2023,Premium,Social Media,5939,550,47,"£2,675.93","£7,084.72",3.11,2.647572993
126056,Email Campaign,28/04/2023,Premium,Social Media,4735,277,68,"£1,834.31","£6,566.10",1.52,3.579602139
272636,Referral Program,28/04/2023,Premium,SMS,9012,277,87,"£3,199.45","£4,950.54",3.44,1.547309694
613112,New User Discount,27/04/2023,Inactive,Email,7747,306,36,"£2,953.49","£5,443.03",3.22,1.842914654
418387,Weekend Special,27/04/2023,Inactive,SMS,8823,490,24,"£3,198.19","£3,477.77",3.21,1.087418196
717858,Festival Offer,27/04/2023,All,Email,7381,474,73,"£1,866.17","£8,215.22",2.14,4.402182009
463464,Flash Sale,27/04/2023,Inactive,SMS,6183,918,32,"£4,814.38","£6,086.32",3.84,1.264196013
405861,Membership Drive,27/04/2023,All,App,4445,660,50,"£3,757.79","£2,060.73",2.83,0.5483888136
871327,Category Promotion,27/04/2023,Inactive,Email,7002,293,14,"£3,709.21","£6,831.30",3.14,1.841712925
775726,App Push Notification,27/04/2023,Premium,App,7302,180,76,"£3,688.79","£6,023.25",2.91,1.632852507
933013,Email Campaign,27/04/2023,All,App,5635,887,61,"£4,177.00","£9,459.93",2.91,2.264766579
961794,Referral Program,27/04/2023,Inactive,SMS,1330,339,19,"£2,989.43","£7,456.78",1.94,2.494381872
600097,New User Discount,26/04/2023,Premium,App,8113,530,79,"£4,603.36","£6,575.42",3.96,1.42839578
877254,Weekend Special,26/04/2023,Inactive,SMS,4045,472,57,"£1,718.15","£4,723.34",2.26,2.749084771
761714,Festival Offer,26/04/2023,All,Social Media,7696,821,22,"£4,575.35","£2,907.22",2.97,0.6354093129
709793,Flash Sale,26/04/2023,Premium,Social Media,2342,151,57,"£2,804.82","£6,975.47",3.65,2.486958165
359615,Membership Drive,26/04/2023,Inactive,App,7172,509,80,"£2,870.11","£3,214.21",3.43,1.119890875
769330,Category Promotion,26/04/2023,Premium,Social Media,4243,112,11,"£2,859.77","£9,781.45",1.65,3.420362477
795749,App Push Notification,26/04/2023,Premium,Social Media,8392,219,37,"£1,029.76","£6,018.12",1.86,5.844196706
714155,Email Campaign,26/04/2023,Premium,SMS,7110,641,91,"£2,208.24","£5,015.83",2.01,2.271415245
576438,Referral Program,26/04/2023,All,Social Media,6544,598,38,"£4,692.28","£9,638.59",2.19,2.05413786
667892,New User Discount,25/04/2023,Premium,SMS,8041,524,87,"£2,507.59","£2,960.87",2.62,1.180763203
501523,Weekend Special,25/04/2023,New Users,Social Media,5106,538,19,"£2,177.75","£7,883.20",1.91,3.619882907
592539,Festival Offer,25/04/2023,Premium,SMS,9938,839,53,"£2,116.03","£2,735.69",2.1,1.292840839
944351,Flash Sale,25/04/2023,Premium,Email,2931,229,98,"£3,971.66","£5,937.54",2.9,1.494976911
863399,Membership Drive,25/04/2023,All,SMS,4709,982,51,"£2,212.54","£3,335.90",2.82,1.507724154
642380,Category Promotion,25/04/2023,New Users,Email,8991,116,54,"£1,649.92","£4,039.13",3.38,2.44807627
178703,App Push Notification,25/04/2023,Premium,Email,5015,568,26,"£1,472.31","£3,712.89",2.93,2.521812662
521134,Email Campaign,25/04/2023,Premium,Social Media,5548,187,24,"£1,236.49","£5,631.47",2.99,4.554399955
492194,Referral Program,25/04/2023,Premium,Social Media,2341,674,70,"£1,363.33","£2,589.95",2.27,1.899723471
358779,New User Discount,24/04/2023,Premium,Email,3894,771,63,"£2,580.62","£7,719.94",2.88,2.991505917
846164,Weekend Special,24/04/2023,Premium,Email,5555,914,50,"£3,573.35","£6,055.92",2.28,1.694745827
977801,Festival Offer,24/04/2023,Premium,App,8793,474,11,"£2,928.88","£2,978.06",3.79,1.016791401
702142,Flash Sale,24/04/2023,Premium,SMS,6406,831,58,"£3,113.07","£6,131.49",2.82,1.969595929
967776,Membership Drive,24/04/2023,All,App,3989,866,97,"£3,228.59","£8,028.08",2.41,2.486559148
272895,Category Promotion,24/04/2023,Inactive,Social Media,7135,813,100,"£1,099.78","£8,085.20",2.7,7.351652149
182746,App Push Notification,24/04/2023,All,Email,7710,470,51,"£1,536.87","£6,137.65",3.63,3.993603883
585465,Email Campaign,24/04/2023,Inactive,SMS,7953,571,56,"£2,339.56","£6,799.55",2.11,2.906337089
439533,Referral Program,24/04/2023,Inactive,Email,1435,710,43,"£2,460.26","£5,715.12",3.57,2.322973995
452054,New User Discount,23/04/2023,Premium,App,4448,846,55,"£4,622.39","£4,638.01",3.79,1.003379204
769588,Weekend Special,23/04/2023,New Users,Email,4453,581,73,"£1,020.54","£3,953.43",2.4,3.873860897
292667,Festival Offer,23/04/2023,New Users,Email,3840,979,41,"£4,195.22","£4,568.52",2.85,1.088982223
290059,Flash Sale,23/04/2023,All,Email,8577,817,78,"£4,918.88","£3,113.70",2.8,0.6330099535
161129,Membership Drive,23/04/2023,Premium,App,4424,255,53,"£4,342.66","£9,193.64",3.59,2.117052682
489367,Category Promotion,23/04/2023,Inactive,Email,5757,670,38,"£3,584.10","£3,067.07",3.11,0.8557434223
605188,App Push Notification,23/04/2023,New Users,App,9768,169,27,"£2,502.16","£2,208.02",2.84,0.882445567
705775,Email Campaign,23/04/2023,Inactive,App,6592,101,10,"£4,435.05","£5,067.37",2.19,1.142573364
273217,Referral Program,23/04/2023,Premium,App,8875,910,31,"£4,575.04","£7,774.59",2.62,1.699349077
601617,New User Discount,22/04/2023,All,SMS,6424,918,78,"£1,161.82","£5,149.61",2.69,4.432364738
762053,Weekend Special,22/04/2023,Premium,Email,8387,649,84,"£2,245.03","£6,244.00",3.4,2.781254593
431436,Festival Offer,22/04/2023,Premium,Email,4659,442,51,"£1,608.02","£9,395.69",2.17,5.843018122
621508,Flash Sale,22/04/2023,Inactive,App,2438,543,30,"£4,297.63","£6,373.14",3.8,1.482942924
976829,Membership Drive,22/04/2023,All,SMS,8137,112,22,"£3,481.66","£5,034.83",2.29,1.446100423
730085,Category Promotion,22/04/2023,All,Social Media,7079,413,98,"£2,924.16","£2,414.84",3.34,0.8258234844
21583,App Push Notification,22/04/2023,All,Email,6287,572,18,"£4,799.81","£4,253.05",2.81,0.8860871576
749734,Email Campaign,22/04/2023,Premium,Social Media,7906,249,97,"£1,698.27","£5,717.08",2.35,3.366414057
940610,Referral Program,22/04/2023,Premium,Social Media,3856,267,98,"£4,033.47","£8,017.89",1.52,1.987839255
763191,New User Discount,21/04/2023,Premium,App,2244,417,94,"£2,120.49","£4,531.47",2.07,2.136991922
227522,Weekend Special,21/04/2023,Inactive,Email,6947,475,99,"£2,458.85","£2,555.47",2.83,1.039294792
69342,Festival Offer,21/04/2023,All,App,5630,462,14,"£3,372.27","£3,064.53",1.81,0.9087439618
379241,Flash Sale,21/04/2023,Inactive,Social Media,3960,271,98,"£4,337.96","£3,897.25",3.93,0.8984061633
890911,Membership Drive,21/04/2023,Inactive,Social Media,4785,225,68,"£4,414.50","£8,979.22",2.61,2.034028769
839825,Category Promotion,21/04/2023,New Users,App,1647,803,93,"£4,582.52","£5,311.79",2.38,1.159141695
931869,App Push Notification,21/04/2023,New Users,App,5499,236,14,"£3,384.98","£2,388.79",2.58,0.7057028402
741618,Email Campaign,21/04/2023,New Users,App,9349,640,31,"£1,777.09","£4,003.69",1.59,2.252947234
586420,Referral Program,21/04/2023,New Users,App,2334,352,52,"£3,231.24","£3,690.68",2.23,1.1421869
590957,New User Discount,20/04/2023,Premium,Email,2351,724,18,"£4,056.52","£4,894.73",3.69,1.206632779
491022,Weekend Special,20/04/2023,All,App,2096,582,52,"£2,327.74","£4,705.85",3.05,2.021639015
489464,Festival Offer,20/04/2023,Premium,SMS,1309,350,100,"£2,826.88","£6,372.40",2.18,2.254216663
